x, y, theta, stamp, 
-0.4038950800895691, -0.689724326133728, -2.6663303004189607, 1729809397095594901, 
-0.42118969559669495, -0.6985794305801392, -2.6663303004189607, 1729809397206087141, 
-0.43627020716667175, -0.7060900926589966, -2.6659017116809514, 1729809397306093848, 
-0.4492436647415161, -0.7130094766616821, -2.6632850530656964, 1729809397397080806, 
-0.46432334184646606, -0.7206390500068665, -2.6638304813140703, 1729809397496203421, 
-0.47949323058128357, -0.728523313999176, -2.6656036644896024, 1729809397606021420, 
-0.4930635988712311, -0.7353569865226746, -2.6656036644896024, 1729809397706050538, 
-0.5047184228897095, -0.7412979006767273, -2.666414211141738, 1729809397798131413, 
-0.5178708434104919, -0.7479474544525146, -2.66709400815619, 1729809397895506700, 
-0.5317570567131042, -0.7550797462463379, -2.6688747106835518, 1729809398006136070, 
-0.543978214263916, -0.7615393996238708, -2.668181005390392, 1729809398106105762, 
-0.5549815893173218, -0.7668992280960083, -2.667348163896107, 1729809398196052121, 
-0.5680024027824402, -0.7737202048301697, -2.6658072086303166, 1729809398305782228, 
-0.5793390870094299, -0.7795259952545166, -2.664650247917533, 1729809398406147495, 
-0.5907164216041565, -0.7851895689964294, -2.665457893897744, 1729809398506056862, 
-0.6000833511352539, -0.789982259273529, -2.6666593433518995, 1729809398596194510, 
-0.6104599237442017, -0.7952966094017029, -2.665947934420581, 1729809398696197833, 
-0.6222813129425049, -0.8013690710067749, -2.665947934420581, 1729809398806149545, 
-0.632140576839447, -0.8063955903053284, -2.6643014069583106, 1729809398907113529, 
-0.6407055258750916, -0.8109379410743713, -2.662923361762194, 1729809398996217215, 
-0.6455153226852417, -0.8133254647254944, -2.662923361762194, 1729809399046129319, 
-0.6547148823738098, -0.8180186748504639, -2.6640944290821666, 1729809399147102979, 
-0.6692184209823608, -0.8256266117095947, -2.66261962671154, 1729809399306095531, 
-0.6772098541259766, -0.8297079801559448, -2.66261962671154, 1729809399396202420, 
-0.6856646537780762, -0.8340790271759033, -2.6632955370043674, 1729809399495889383, 
-0.6948055624961853, -0.8388000130653381, -2.6642269633046363, 1729809399606094164, 
-0.7022814750671387, -0.8426770567893982, -2.664637314736042, 1729809399707160285, 
-0.7093518376350403, -0.846153974533081, -2.6639304258241063, 1729809399796273446, 
-0.7170012593269348, -0.8502854704856873, -2.6639304258241063, 1729809399895815781, 
-0.725144624710083, -0.854384183883667, -2.6637742374704025, 1729809400002080778, 
-0.7324281930923462, -0.8582420349121094, -2.6632764338867556, 1729809400103121236, 
-0.7395321726799011, -0.8618344664573669, -2.6626277063370365, 1729809400200232584, 
-0.7457104325294495, -0.8651451468467712, -2.6627559941235397, 1729809400291696459, 
