imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, stamp, 
-0.05137648224179561, 0.06282303658396973, 0.05203482786100655, 0.08117986684537494, 0.08068918560595897, 1.0060811276719557, 0.016493118109620473, 0.0065557298057924455, 0.49900000000000005, 
-0.11782790422316775, 0.05629708525064184, -0.05305556202895087, 0.0736903901054543, 0.07544493197007142, 0.9767440725466738, 0.02319748142703258, 0.010755776520978387, 0.519, 
-0.025385050961759255, 0.0691692921112397, -0.03569960369021022, 0.0839253886800634, 0.0840454799186713, 0.9985711160347456, 0.029501783439096423, 0.01564694491184053, 0.544, 
-0.05797494808678069, 0.12560481947879298, -0.04881450954112323, 0.1154031992401595, 0.11383576828284732, 1.013769230716813, 0.03650798926571411, 0.022245798403618844, 0.5950000000000001, 
-0.03351183201490255, 0.13122710210205726, -0.03907501200335465, 0.12407240667830735, 0.12428774196573798, 0.9982674454936192, 0.044330401660320234, 0.03129357486773801, 0.632, 
-0.05726056168366085, 0.12467576427102976, -0.050149246374959704, 0.12777281813190192, 0.12850064055047608, 0.994336040540683, 0.05164818784495871, 0.041734069201764604, 0.647, 
-0.08025368834806763, 0.13915533920433984, -0.0683937188080146, 0.14193104309497317, 0.14132910432996498, 1.0042591281382696, 0.0582629134579277, 0.05350309147322953, 0.6940000000000001, 
-0.10232754769621095, 0.1552528470704324, -0.08897609801029234, 0.15427917584299752, 0.15390054396211134, 1.0024602374438611, 0.0642309861414467, 0.0671345137150351, 0.7270000000000001, 
-0.06334119913168976, 0.18879902816504537, -0.07246423961632877, 0.18015351877858893, 0.18078494974252163, 0.9965072813592504, 0.06937705732712857, 0.08301111353043794, 0.763, 
-0.160081138567632, 0.1579968776679492, -0.12651132992165423, 0.1757114607437671, 0.17633784195067778, 0.9964478344524262, 0.0732066393804687, 0.10086919607955279, 0.8140000000000001, 
-0.1386170774992085, 0.1602636223497865, -0.13370128822261274, 0.17834086053642237, 0.1785450551213439, 0.998856341415993, 0.07523893957490783, 0.1189353900292838, 0.8360000000000001, 
0.011532918951921541, 0.25752049931379667, -0.042987375100900366, 0.21978325401216764, 0.2193293783355038, 1.0020693793057196, 0.07551911696703731, 0.13862387758395903, 0.8720000000000001, 
-0.09567534394934019, 0.20233070984619222, -0.07559302194919423, 0.21093679721017453, 0.2113165757186827, 0.9982027983028943, 0.07358775717350774, 0.16040206087326903, 0.894, 
-0.09586952900026122, 0.2422672877417879, -0.08753512470532568, 0.23408780531973183, 0.2339311877647825, 1.0006695026706178, 0.06945830206368026, 0.1822620035660575, 0.914, 
-0.033726620113727214, 0.23191524290886154, -0.05402776170702985, 0.23980296851109503, 0.239982826033461, 0.9992505400268064, 0.0626790941876595, 0.20517340783325994, 0.9490000000000001, 
0.03187182000069867, 0.30789163026010596, -0.00023459292214583066, 0.27472563079286594, 0.27387938035609544, 1.0030898654570863, 0.053124232522748054, 0.22864528246017987, 0.9840000000000001, 
0.04960313487254152, 0.31753588578252584, 0.030869570421955705, 0.29249771436892397, 0.2911360366140874, 1.0046771185411223, 0.04001990370951042, 0.25335378806083764, 1.031, 
-0.06287575380216286, 0.3201375337975859, -0.026831474556570013, 0.3052077569280983, 0.3038499239512305, 1.0044687619440897, 0.02362805031005154, 0.2779533325491462, 1.08, 
-0.06070005641293065, 0.31441853019225063, -0.04768733780142857, 0.30510086890988225, 0.30419480547033295, 1.0029785631551085, 0.004220432651530755, 0.3015330996502847, 1.115, 
-0.037486342465399836, 0.3050322139964519, -0.04129277952765443, 0.30474461435725847, 0.3045146080650827, 1.0007553210456381, -0.01750394221491394, 0.32310273729265376, 1.1440000000000001, 
-0.03715686515839599, 0.29026548155616316, -0.038685158101891715, 0.3026648269757356, 0.30329989767521354, 0.9979061295294006, -0.04124742100655335, 0.34236766162525134, 1.18, 
-0.03226694422957037, 0.3667830252350407, -0.03405831503765522, 0.33536802609529887, 0.33401157414795035, 1.0040610926456928, -0.0676010922520733, 0.3597420373449761, 1.209, 
-0.03405901149408454, 0.3905889446165303, -0.033605332872584714, 0.3569181107244325, 0.35426109739798767, 1.0075001555235965, -0.09794810038500547, 0.37563751832318315, 1.254, 
-0.05209494821214071, 0.39532003429113616, -0.04475561882677069, 0.3678548154044652, 0.36484163836459577, 1.0082588628134004, -0.13131718820323077, 0.38903430776304015, 1.284, 
-0.04235886363249256, 0.38324913797132537, -0.04314976328117668, 0.36924797652417374, 0.3670535562768794, 1.00597847428466, -0.16662678051953708, 0.39922044316743066, 1.305, 
2.0135652619278064, 0.3879637841603273, 1.2273581959516124, 0.3921956953415142, 0.3916984501693132, 1.0012694591259834, -0.2018987912527543, 0.4054593665422586, 1.33, 
-0.0065166895891165776, 0.39712798395233845, 0.4636818248851595, 0.4189988995011616, 0.42043296593207125, 0.9965890723441954, -0.23868274772854864, 0.40836151891385325, 1.3820000000000001, 
